order_detail_id,order_id,item_id,quantity,price
13153,8948,1128,2,251.8
13154,9874,968,2,168.82
13155,966,975,5,137.73
13156,79,72,2,218.44
13157,364,1529,1,483.44
13158,1210,542,5,206.43
13159,9351,1169,4,497.9
13160,8920,814,2,213.47
13161,5809,1960,5,378.63
13162,4460,1416,5,159.58
13163,6300,534,5,132.45
13164,8170,379,4,329.72
13165,6023,297,4,95.79
13166,1405,1917,3,171.99
13167,492,460,2,418.71
13168,456,1126,3,201.33
13169,8308,1020,3,131.5
13170,9492,1338,4,293.32
13171,5242,273,2,380.82
13172,4289,1947,1,498.37
13173,2290,453,4,482.17
13174,689,1516,3,351.11
13175,8997,618,4,404.34
13176,2321,1439,1,95.54
13177,2966,1420,4,50.47
13178,8526,572,2,197.63
13179,9081,675,5,373.01
13180,8504,1259,5,182.4
13181,114,1696,3,412.94
13182,3446,947,1,426.7
13183,4722,1036,4,327.83
13184,4703,613,1,211.44
13185,7314,771,2,275.93
13186,7104,76,4,410.0
13187,2042,1004,2,331.99
13188,2257,170,5,97.45
13189,5157,735,2,467.37
13190,2718,144,1,479.15
13191,8246,1516,1,287.47
13192,7705,867,2,267.57
13193,9510,504,1,301.9
13194,6862,1563,5,139.54
13195,6827,1497,3,242.08
13196,9745,1186,3,334.3
13197,1026,1641,5,97.83
13198,3546,1978,1,388.88
13199,3648,927,2,359.34
13200,618,681,1,283.4
13201,5063,381,5,271.19
13202,5516,845,4,53.4
13203,7549,879,3,93.08
13204,667,652,2,294.62
13205,2978,514,5,73.28
13206,2833,1275,3,219.44
13207,854,779,3,491.71
13208,6492,823,4,295.51
13209,2945,614,1,213.26
13210,7688,659,5,144.86
13211,5591,135,4,279.92
13212,4470,1457,4,127.64
13213,8631,1882,4,118.94
13214,2428,1779,5,468.42
13215,7087,498,3,473.67
13216,4091,1001,4,495.46
13217,7688,221,5,75.13
13218,420,787,3,493.3
13219,2062,1100,5,67.55
13220,2309,1769,1,466.91
13221,9657,1667,1,226.22
13222,5884,805,1,346.56
13223,7701,1562,3,149.74
13224,7488,993,5,163.18
13225,6362,922,2,148.69
13226,7745,1447,4,442.15
13227,9350,1369,3,430.93
13228,2942,670,3,205.4
13229,24,1270,4,360.04
13230,4315,1330,2,226.97
13231,1520,1388,2,273.73
13232,665,155,4,488.83
13233,640,210,5,352.84
13234,7403,997,1,316.26
13235,1208,344,5,292.8
13236,214,1986,1,464.51
13237,160,1160,5,459.31
13238,1123,1407,4,99.57
13239,6378,84,3,463.94
13240,9632,1422,1,297.0
13241,4564,1176,1,320.0
13242,2252,890,4,204.24
13243,8635,630,4,209.15
13244,732,736,1,144.14
13245,4670,789,1,472.59
13246,8146,534,1,241.94
13247,7117,1358,2,340.93
13248,6921,45,1,263.32
13249,7086,1059,4,372.62
13250,8162,1371,4,431.82
13251,5632,426,1,162.79
13252,5738,1401,3,115.72
13253,3305,88,2,219.79
13254,419,1696,4,222.16
13255,3520,1931,4,63.49
13256,5730,971,5,292.4
13257,5192,659,4,233.03
13258,6766,835,4,358.57
13259,4641,1817,4,210.3
13260,6431,1524,2,284.45
13261,4706,1120,2,478.94
13262,6859,794,1,456.52
13263,3027,1052,3,195.29
13264,6245,967,5,207.43
13265,9443,311,4,276.82
13266,8233,80,2,410.81
13267,6734,1988,2,478.38
13268,9948,1041,4,282.93
13269,7820,1860,1,454.45
13270,5830,1802,1,224.53
13271,4424,1381,2,345.16
13272,341,985,5,312.67
13273,7198,628,4,265.24
13274,2450,1928,2,104.82
13275,2225,1190,5,183.89
13276,426,1196,4,177.83
13277,687,1369,1,192.75
13278,8270,660,3,50.74
13279,1191,129,4,370.43
13280,1651,561,3,155.21
13281,2238,1972,4,238.76
13282,7446,716,4,459.04
13283,5239,1377,4,423.44
13284,8623,104,3,162.39
13285,8235,908,5,199.91
13286,5981,1750,5,338.25
13287,3598,1015,2,409.87
13288,7584,1036,5,414.37
13289,4057,1733,5,162.3
13290,2204,96,5,162.28
13291,712,946,2,255.71
13292,8417,675,2,294.73
13293,4954,1522,1,352.85
13294,71,38,4,237.8
13295,1030,429,3,251.55
13296,4354,468,4,395.4
13297,4882,762,1,80.51
13298,2978,1514,2,396.29
13299,698,1617,1,400.57
13300,833,1562,3,271.57
13301,112,1625,2,318.67
13302,8287,1574,4,472.6
13303,8159,1986,1,441.47
13304,7959,430,2,268.76
13305,2611,962,1,180.27
13306,5677,1006,5,181.62
13307,7351,1785,1,99.85
13308,2013,177,1,257.53
13309,8235,716,2,144.75
13310,2867,303,4,149.6
13311,7449,1648,3,231.82
13312,4583,1651,3,410.57
13313,8191,1404,4,288.03
13314,3394,1528,4,490.82
13315,1096,816,3,302.87
13316,8219,1818,1,89.0
13317,4408,1580,5,199.04
13318,5194,1212,5,484.92
13319,5587,184,3,110.03
13320,6089,682,1,320.2
13321,3983,118,2,446.33
13322,4638,715,1,198.56
13323,4809,1693,3,420.0
13324,5246,728,1,238.23
13325,3400,1409,3,183.82
13326,1686,954,5,138.31
13327,7696,379,4,393.83
13328,9375,488,3,360.43
13329,3510,1956,3,474.86
13330,7993,43,2,229.98
13331,6046,1677,2,294.56
13332,8603,408,2,419.21
13333,4198,1895,1,451.51
13334,4104,708,5,265.93
13335,630,1092,2,328.38
13336,3634,793,4,211.16
13337,5867,788,2,132.4
13338,7263,1366,5,173.14
13339,1422,323,1,196.07
13340,3010,1576,3,268.32
13341,3028,1146,2,313.02
13342,3284,1411,4,162.27
13343,2638,587,5,365.69
13344,9016,842,3,67.34
13345,2199,934,1,57.66
13346,4242,845,1,481.82
13347,2380,1642,2,480.01
13348,7434,1903,2,93.41
13349,7499,269,2,308.19
13350,6160,1029,5,406.26
13351,2811,322,4,464.49
13352,5533,1429,1,216.9
13353,989,1135,5,118.39
13354,3367,224,2,364.76
13355,3979,228,4,489.83
13356,7987,192,2,258.44
13357,8353,59,4,497.46
13358,8124,489,2,202.43
13359,7437,1293,3,186.3
13360,8198,1834,3,476.82
13361,1146,1968,3,396.92
13362,6696,8,2,233.05
13363,9115,1970,2,282.52
13364,7925,19,5,447.8
13365,7937,1275,5,325.64
13366,3141,1263,4,390.72
13367,1339,765,2,200.71
13368,5111,1868,3,484.81
13369,5491,555,5,373.31
13370,6757,815,3,409.27
13371,5471,1526,1,82.87
13372,8949,764,2,351.11
13373,1304,1993,3,410.83
13374,7533,1900,1,211.92
13375,8101,341,2,127.26
13376,2475,1159,5,417.4
13377,3320,1476,3,241.81
13378,1343,125,1,313.18
13379,4954,1606,5,419.48
13380,2042,1439,3,73.36
13381,8044,1240,2,125.58
13382,9795,1759,2,499.93
13383,7778,58,1,94.45
13384,3547,1992,1,64.9
13385,4519,1499,5,424.72
13386,6757,18,2,444.98
13387,2919,983,3,467.05
13388,3170,1563,2,202.59
13389,2350,1114,3,484.38
13390,3985,1417,2,406.69
13391,1764,1650,4,303.55
13392,7567,587,1,245.56
13393,5821,242,3,484.02
13394,4039,84,4,274.32
13395,6496,1048,3,202.9
13396,1150,703,2,279.44
13397,7750,94,5,391.17
13398,3959,1226,3,419.95
13399,9879,328,4,275.07
13400,488,1754,2,322.27
13401,1868,1703,3,78.54
13402,9496,1034,4,497.58
13403,6483,26,4,311.45
13404,9440,796,5,318.7
13405,3331,1750,2,138.39
13406,3404,1631,3,108.09
13407,4461,33,3,138.4
13408,3739,518,3,399.15
13409,5226,1711,1,412.8
13410,488,1509,2,124.48
13411,2301,1092,4,322.1
13412,8054,1627,2,495.83
13413,349,31,5,330.79
13414,2245,283,2,333.51
13415,9215,1042,5,263.33
13416,9019,869,4,426.17
13417,418,512,5,380.98
13418,2489,34,4,282.49
13419,9882,1596,2,110.36
13420,7709,1136,5,92.42
13421,7989,1314,3,109.7
13422,4912,1171,1,141.2
13423,8163,1783,3,410.42
13424,431,1990,5,240.27
13425,1427,1112,2,392.67
13426,5300,641,4,221.42
13427,5618,408,5,339.82
13428,9141,1074,3,265.91
13429,5058,433,1,499.04
13430,7171,398,5,454.36
13431,1657,1167,5,429.81
13432,3996,1889,5,86.9
13433,331,888,1,187.38
13434,5328,1842,3,171.93
13435,8653,274,2,196.21
13436,8838,998,3,325.47
13437,3569,936,5,228.28
13438,597,1567,1,348.5
13439,4308,1445,3,349.31
13440,2436,923,2,392.15
13441,3803,1419,1,227.45
13442,2446,1249,2,353.26
13443,858,654,1,302.91
13444,5922,1449,2,118.4
13445,6479,892,1,446.4
13446,2726,635,4,85.1
13447,46,973,3,117.57
13448,9776,951,1,477.58
13449,3064,1041,3,72.69
13450,8890,1355,2,348.79
13451,9403,479,5,209.03
13452,5090,523,2,457.4
13453,8216,1787,1,170.33
13454,4096,364,4,140.06
13455,2789,1474,5,102.02
13456,2195,1452,5,203.52
13457,2889,505,5,432.55
13458,6210,75,5,334.79
13459,1269,1326,3,489.25
13460,6468,432,2,457.39
13461,8242,1806,3,58.71
13462,8046,302,2,116.69
13463,8436,407,4,335.26
13464,1113,728,2,135.99
13465,9761,675,2,465.65
13466,1964,948,3,133.59
13467,3882,1558,3,90.28
13468,3443,709,3,124.83
13469,6777,484,3,146.98
13470,6690,1065,5,305.83
13471,8185,943,4,78.45
13472,7445,1387,4,210.51
13473,8486,749,5,85.76
13474,8931,225,5,263.35
13475,4708,800,3,338.61
13476,3466,1340,3,342.92
13477,441,258,5,82.14
13478,2191,1537,5,364.32
13479,5791,915,4,90.97
13480,4277,384,1,307.05
13481,6071,922,2,417.59
13482,279,1601,2,179.73
13483,7049,1473,4,271.54
13484,7291,1596,5,177.9
13485,4230,495,5,293.59
13486,9452,1121,4,101.91
13487,9224,280,4,250.43
13488,7345,160,1,54.07
13489,2321,872,2,426.59
13490,8021,1632,3,300.09
13491,4054,522,4,205.65
13492,5600,1784,2,236.89
13493,3722,324,5,401.51
13494,9442,87,5,192.37
13495,8052,672,2,341.95
13496,640,1522,5,55.76
13497,8041,1272,2,400.9
13498,4824,256,2,346.11
13499,8076,1194,5,317.54
13500,3767,546,4,340.3
13501,287,242,1,60.43
13502,7036,358,3,264.85
13503,6561,1085,5,409.88
13504,8064,528,2,416.21
13505,8326,1015,4,91.98
13506,6967,1249,2,216.0
13507,7761,1355,5,237.17
13508,5268,1472,1,403.62
13509,6000,772,3,368.93
13510,1519,365,5,321.09
13511,3622,1335,2,414.67
13512,2384,208,1,338.35
13513,1645,1771,5,59.19
13514,1911,257,1,306.45
13515,9022,1283,3,129.82
13516,6357,1772,1,424.45
13517,2125,540,2,146.82
13518,1441,1773,2,330.49
13519,1709,130,4,394.08
13520,3596,1157,1,128.63
13521,3347,906,4,62.14
13522,758,157,5,357.41
13523,7089,1193,2,57.34
13524,1560,70,2,153.83
13525,2495,7,4,486.79
13526,4866,396,1,75.62
13527,8369,505,1,377.25
13528,4988,778,4,369.33
13529,6812,1770,3,400.01
13530,1628,1302,1,140.21
13531,2075,1036,3,474.08
13532,1791,1242,4,319.91
13533,9760,164,5,459.97
13534,7799,1414,2,66.27
13535,1563,1352,5,74.31
13536,7057,1125,5,248.83
13537,6810,1477,5,461.29
13538,2162,1350,4,433.35
13539,8788,926,1,239.86
13540,9499,947,2,125.55
13541,8258,752,5,464.91
13542,8120,559,2,400.89
13543,85,839,3,337.29
13544,538,1301,4,228.72
13545,1896,202,1,193.73
13546,8561,73,3,121.03
13547,3772,566,2,175.62
13548,6248,1717,1,497.02
13549,5224,1656,5,185.63
13550,9310,1372,5,409.49
13551,9239,1094,2,403.4
13552,6360,1564,1,178.95
13553,4204,1530,4,360.87
13554,6068,1268,3,205.98
13555,2807,1597,2,291.8
13556,3400,1467,2,227.48
13557,3545,275,4,252.34
13558,4752,1051,2,337.02
13559,5953,1576,1,407.77
13560,1263,1548,3,474.52
13561,1114,367,3,132.92
13562,4106,818,3,201.86
13563,9291,1223,3,366.15
13564,5967,1029,5,143.71
13565,2989,1780,4,120.33
13566,5815,1252,3,229.36
13567,7919,1488,4,449.2
13568,1833,1675,3,416.98
13569,7473,930,1,313.57
13570,9880,1274,1,146.46
13571,7528,249,4,447.82
13572,8148,51,3,385.73
13573,7573,549,1,417.11
13574,1805,230,3,433.66
13575,8621,90,2,230.07
13576,4790,302,2,191.47
13577,5758,949,1,192.22
13578,6839,636,4,290.24
13579,948,959,3,399.49
13580,2352,472,1,251.34
13581,721,270,5,255.49
13582,8606,1960,3,93.99
13583,6140,1354,4,182.7
13584,3914,1504,2,485.28
13585,5884,900,4,271.48
13586,2927,1114,2,65.86
13587,8354,1694,1,313.18
13588,9129,798,5,309.56
13589,2833,1181,4,416.07
13590,9402,1448,3,327.33
13591,571,1445,5,265.04
13592,8703,989,3,51.6
13593,5868,17,3,303.05
13594,2521,614,4,216.79
13595,1784,1207,1,84.68
13596,6873,796,3,182.39
13597,8398,1456,4,235.38
13598,2760,1336,3,478.04
13599,828,1958,2,331.88
13600,5294,1605,1,380.42
13601,5149,227,4,108.3
13602,1946,856,4,295.99
13603,7215,888,2,133.89
13604,2006,680,4,149.86
13605,8520,1858,2,212.64
13606,9728,1053,1,371.42
13607,3268,409,3,323.69
13608,3203,930,1,81.81
13609,1619,1600,3,465.2
13610,8362,1190,3,287.56
13611,9359,1970,3,67.48
13612,905,919,2,427.73
13613,2745,140,4,175.45
13614,3339,1039,1,490.11
13615,9716,227,3,144.52
13616,4561,1519,2,105.64
13617,8891,974,2,408.65
13618,8334,1686,3,61.42
13619,1458,121,5,93.94
13620,275,1462,5,190.26
13621,6261,1853,1,310.9
13622,949,35,3,194.39
13623,3436,1775,4,435.39
13624,5133,846,3,86.07
13625,991,779,5,140.38
13626,5383,868,5,494.51
13627,949,717,4,469.79
13628,6085,91,1,138.26
13629,1990,146,1,149.53
13630,7452,1327,1,467.57
13631,6034,1638,5,491.23
13632,8483,212,3,236.17
13633,8831,660,5,181.35
13634,3812,384,5,90.82
13635,6243,1700,2,153.46
13636,5368,702,4,244.13
13637,7567,228,3,315.69
13638,477,413,2,383.04
13639,8426,1562,1,68.55
13640,752,1640,4,366.45
13641,2980,1101,3,76.34
13642,441,1563,4,492.14
13643,1598,1780,4,209.87
13644,4278,1276,2,164.17
13645,9441,705,4,361.27
13646,3417,334,2,125.41
13647,7476,305,2,302.09
13648,4444,256,4,232.44
13649,862,608,3,428.22
13650,2063,1016,3,452.89
13651,2121,1008,4,223.56
13652,488,370,1,50.52
13653,2719,238,3,146.65
13654,1260,786,5,150.45
13655,9140,113,1,262.18
13656,4437,318,2,216.68
13657,7155,586,3,329.68
13658,4402,426,3,211.86
13659,3423,383,5,194.2
13660,4873,775,4,461.03
13661,6745,483,5,412.93
13662,3713,1485,5,309.42
13663,2928,1643,5,492.89
13664,1731,917,4,346.24
13665,738,946,5,187.86
13666,7722,1168,1,441.8
13667,1255,1982,1,95.08
13668,400,1399,4,440.1
13669,7284,706,5,102.4
13670,3056,38,5,347.26
13671,474,850,4,315.89
13672,3208,142,5,265.35
13673,5627,154,3,499.04
13674,4919,879,1,248.38
13675,4623,1314,2,135.0
13676,5955,1110,4,496.1
13677,2931,1258,5,267.36
13678,4765,368,3,230.2
13679,5132,1748,3,421.98
13680,8066,189,4,409.89
13681,2914,91,5,491.95
13682,7491,1558,4,140.23
13683,7140,253,2,337.33
13684,1227,1144,2,324.76
13685,7534,1884,2,313.48
13686,7027,1201,1,237.57
13687,9093,1045,3,449.07
13688,5604,247,4,92.39
13689,8447,529,5,236.77
13690,6581,581,5,123.72
13691,572,1734,3,83.46
13692,1839,1422,3,280.25
13693,8777,1351,4,324.2
13694,3352,852,3,461.56
13695,89,810,2,91.28
13696,467,666,5,438.11
13697,1551,479,1,221.56
13698,9883,205,1,117.53
13699,7127,1920,5,479.24
13700,214,598,5,232.3
13701,2856,106,4,196.24
13702,9050,1625,2,150.32
13703,4811,1829,2,411.82
13704,4706,1124,2,191.9
13705,1698,57,5,322.81
13706,3958,1184,3,95.15
13707,6920,1962,3,230.32
13708,4022,800,4,176.43
13709,166,373,1,116.8
13710,8094,1281,3,445.11
13711,2212,970,1,50.93
13712,9303,1653,2,84.03
13713,9349,1502,5,281.23
13714,715,761,3,308.26
13715,518,1114,3,310.82
13716,9651,1956,5,354.71
13717,4008,1166,3,405.08
13718,2624,578,4,354.52
13719,2094,434,1,327.94
13720,2542,1220,3,141.85
13721,7586,823,2,201.33
13722,7521,1863,2,205.63
13723,7612,1523,5,455.09
13724,1804,990,2,356.68
13725,4675,1765,4,483.89
13726,9787,1522,5,215.72
13727,7168,1761,4,360.59
13728,413,1780,5,82.6
13729,2792,1982,5,489.84
13730,9570,352,2,282.13
13731,7107,1306,5,296.62
13732,4964,942,1,347.78
13733,2256,1236,5,263.96
13734,7744,196,1,420.24
13735,2562,31,3,307.93
13736,9678,1595,1,273.2
13737,8296,84,5,278.4
13738,4502,1743,2,70.29
13739,2485,1326,3,272.0
13740,7224,1252,4,432.66
13741,6642,1839,3,351.82
13742,5354,635,5,125.2
13743,5910,1650,5,158.68
13744,5579,552,3,179.65
13745,4202,1662,1,151.71
13746,6323,864,1,249.98
13747,3288,619,1,283.51
13748,1528,407,5,165.7
13749,5226,769,5,74.22
13750,6802,451,3,315.01
13751,1988,30,2,106.58
13752,8585,1011,2,367.76
13753,8306,1285,4,102.36
13754,3086,1024,2,226.64
13755,8651,1889,1,304.75
13756,6616,818,2,90.24
13757,9981,505,1,167.01
13758,9096,834,3,378.97
13759,4328,480,1,311.18
13760,6067,555,2,245.72
13761,724,1713,3,74.28
13762,547,1146,4,280.14
13763,3674,460,3,379.86
13764,3899,1787,2,102.73
13765,2138,1703,1,471.69
13766,5082,699,4,80.29
13767,3529,377,1,56.01
13768,2187,1348,3,151.96
13769,1243,1204,4,475.09
13770,6976,90,4,54.59
13771,6069,822,2,300.15
13772,57,451,5,271.14
13773,5335,57,5,281.09
13774,4143,1994,4,305.73
13775,4931,619,1,456.64
13776,4894,11,2,157.74
13777,5268,952,4,480.84
13778,8603,1593,3,85.53
13779,593,245,2,61.11
13780,8246,1032,3,480.28
13781,9864,1130,1,199.35
13782,8121,1987,3,55.89
13783,8820,1829,3,346.31
13784,8631,544,1,190.62
13785,5431,384,2,472.63
13786,4888,1465,5,70.56
13787,452,873,3,384.43
13788,8734,83,2,137.41
13789,7149,1807,4,170.27
13790,8486,1724,4,356.27
13791,3711,689,1,419.45
13792,3074,1019,2,95.34
13793,1827,428,5,291.86
13794,1644,751,2,285.39
13795,6468,601,2,287.27
13796,5039,137,1,323.57
13797,1554,646,5,216.76
13798,7589,204,5,264.88
13799,1082,929,1,142.91
13800,7389,31,2,298.09
13801,9163,1599,1,62.46
13802,4300,1658,3,161.96
13803,6199,1568,2,448.97
13804,16,619,3,304.22
13805,7444,1855,4,91.96
13806,2568,1306,5,220.41
13807,6514,1308,5,256.76
13808,4293,1552,5,232.3
13809,5199,1853,3,94.51
13810,8080,401,5,166.44
13811,9678,1578,4,272.46
13812,5440,1182,5,291.72
13813,4164,1930,4,433.77
13814,1079,1915,5,287.18
13815,291,298,1,314.82
13816,3931,1437,1,373.1
13817,195,88,2,415.14
13818,6887,1035,4,330.1
13819,7733,1165,1,391.94
13820,3708,284,3,322.98
13821,9852,1950,3,292.09
13822,4298,972,3,432.65
13823,3623,117,4,134.14
13824,2500,1259,3,386.98
13825,9638,296,3,330.48
13826,947,1669,4,344.23
13827,3068,1201,3,177.83
13828,9907,1609,3,105.43
13829,1005,1728,4,389.23
13830,8189,1901,2,318.29
13831,7720,1446,3,303.62
13832,199,1642,3,492.51
13833,447,1166,4,271.95
13834,3300,1143,2,369.49
13835,9372,60,1,481.83
13836,5430,1627,2,133.14
13837,4536,1666,3,477.44
13838,4500,996,2,205.67
13839,1460,285,1,78.98
13840,2668,1794,4,169.83
13841,3404,1529,5,170.96
13842,2901,922,3,474.06
13843,2062,1856,2,295.72
13844,1447,43,5,178.51
13845,7722,1497,4,88.2
13846,3898,1084,5,158.87
13847,5975,53,3,255.67
13848,8404,1182,1,369.15
13849,484,1927,5,463.37
13850,4370,359,5,202.37
13851,1498,37,3,449.21
13852,3418,685,3,286.77
13853,706,1157,3,262.32
13854,2398,1712,4,409.52
13855,7770,1275,1,374.48
13856,3277,443,1,447.46
13857,4580,457,4,399.35
13858,6533,1460,3,415.45
13859,94,1733,1,152.2
13860,8032,1276,1,62.01
13861,4892,126,4,164.02
13862,9829,836,2,493.89
13863,5298,1441,3,446.9
13864,1505,67,2,449.54
13865,2158,1788,1,258.89
13866,4404,1700,4,326.95
13867,1950,634,2,309.07
13868,8703,1255,5,266.43
13869,1408,1928,1,178.27
13870,2412,1007,5,179.59
13871,9283,1156,1,84.63
13872,7107,1530,4,238.43
13873,4239,1175,1,70.24
13874,8615,1610,2,95.7
13875,8727,566,5,257.09
13876,7920,875,2,291.29
13877,2251,1316,5,364.41
13878,2578,635,4,266.98
13879,9054,457,4,426.07
13880,2492,348,3,457.57
13881,1785,1307,5,106.07
13882,32,1134,1,347.43
13883,8061,611,2,401.98
13884,5182,1317,5,128.5
13885,4862,1245,5,296.66
13886,5386,1739,2,54.35
13887,9266,767,4,103.12
13888,9362,1661,4,377.65
13889,8100,1668,5,186.17
13890,5373,1691,1,156.38
13891,3517,601,3,267.72
13892,7544,1688,4,76.01
13893,9729,1640,1,293.35
13894,7575,1648,3,250.0
13895,6377,277,3,132.19
13896,2280,636,2,169.02
13897,6560,555,4,351.46
13898,2363,487,2,113.68
13899,8710,771,5,323.2
13900,9259,899,1,187.99
13901,3458,1071,4,449.48
13902,1262,1097,1,103.36
13903,9605,458,4,316.42
13904,6673,1536,4,209.16
13905,7890,216,4,277.42
13906,3031,1667,2,165.47
13907,5752,1647,5,81.05
13908,9323,887,4,337.2
13909,4973,453,4,393.96
13910,1159,1048,4,443.98
13911,3382,1189,3,217.55
13912,2112,1244,3,183.19
13913,9530,1636,2,299.31
13914,5106,980,2,276.25
13915,2708,1304,2,219.29
13916,300,1249,4,50.07
13917,4874,178,3,173.17
13918,587,959,2,383.93
13919,7233,375,3,317.61
13920,1516,1590,3,345.22
13921,5508,991,3,455.47
13922,1080,1688,4,167.68
13923,4077,1207,2,356.96
13924,1254,1371,5,210.97
13925,2775,1916,1,117.5
13926,6280,1701,2,472.66
13927,1178,1594,2,233.65
13928,6022,1103,4,190.62
13929,5681,1521,4,330.41
13930,5302,595,3,491.73
13931,2791,647,4,331.72
13932,335,1169,1,470.08
13933,9591,1279,1,175.28
13934,2349,858,2,399.61
13935,9725,1242,2,128.68
13936,5949,321,5,352.52
13937,2261,1962,2,176.64
13938,9028,1489,3,311.6
13939,7666,804,1,350.29
13940,7876,655,1,369.86
13941,8865,313,2,212.04
13942,9140,1380,5,269.73
13943,1944,1245,3,394.8
13944,1980,1349,5,273.88
13945,8533,1408,4,352.55
13946,7334,631,5,246.95
13947,5859,72,1,191.92
13948,6312,1637,2,207.78
13949,3520,733,2,238.11
13950,1737,1179,3,465.33
13951,1340,231,5,84.94
13952,7760,1845,3,465.26
13953,942,613,5,271.44
13954,4363,905,4,324.6
13955,4218,408,3,86.51
13956,9688,561,2,398.81
13957,3836,1221,5,136.6
13958,9973,623,1,413.65
13959,5784,1268,4,452.97
13960,9612,1378,1,108.89
13961,9717,765,1,81.77
13962,7990,1307,5,110.23
13963,8044,1518,3,471.98
13964,8756,569,3,183.03
13965,34,491,5,139.11
13966,7928,1398,5,292.99
13967,7280,241,3,420.28
13968,2344,379,4,78.16
13969,4725,1000,3,405.99
13970,7448,1301,2,370.21
13971,5722,134,3,84.31
13972,4241,80,3,329.29
13973,5755,1242,1,164.8
13974,3449,1552,1,356.19
13975,2729,821,2,277.74
13976,234,558,2,164.24
13977,7395,1806,3,259.42
13978,2653,1293,2,435.25
13979,1384,1552,4,425.52
13980,9697,476,3,471.16
13981,5734,185,4,261.51
13982,2737,756,3,121.4
13983,4568,1454,1,388.3
13984,1472,664,3,178.49
13985,4240,1854,2,88.1
13986,7538,321,2,150.82
13987,1663,216,4,345.78
13988,5276,1435,5,392.19
13989,4888,1236,1,221.27
13990,5935,814,4,417.6
13991,3493,44,1,248.81
13992,5353,1381,3,417.85
13993,8798,1466,4,262.75
13994,4067,1391,1,292.36
13995,4835,1548,4,319.17
13996,4974,580,2,406.85
13997,8378,963,3,156.25
13998,8541,1626,4,323.56
13999,7626,1205,1,228.78
14000,1518,1767,2,311.58
14001,1005,876,2,458.42
14002,8380,674,1,392.64
14003,8401,238,4,222.49
14004,3655,1773,4,243.94
14005,1868,1631,3,301.56
14006,5130,1861,3,490.54
14007,7991,1956,3,72.85
14008,782,717,3,380.61
14009,1593,1911,5,57.68
14010,1341,109,4,412.93
14011,7977,111,4,298.67
14012,6372,1197,3,307.78
14013,5159,1477,2,202.26
14014,9528,145,3,95.65
14015,7425,733,2,208.25
14016,2398,705,3,445.98
14017,2863,283,1,299.8
14018,2227,1732,2,291.73
14019,5795,672,2,400.5
14020,1290,1300,1,70.94
14021,9979,1745,2,371.49
14022,4460,1114,4,478.64
14023,5129,1876,4,80.13
14024,552,1451,1,378.14
14025,8508,1727,5,103.09
14026,9893,381,1,196.83
14027,761,1005,1,249.88
14028,5964,461,3,272.02
14029,9668,122,5,328.75
14030,4587,292,2,199.88
14031,3054,234,5,245.64
14032,661,143,1,481.28
14033,4917,998,5,331.23
14034,2553,272,4,343.89
14035,3918,656,2,378.75
14036,9992,941,3,194.62
14037,3251,1430,4,336.9
14038,1934,1458,3,123.5
14039,7378,143,3,68.59
14040,9438,942,4,151.79
14041,4421,1835,1,225.38
14042,7425,1334,1,445.33
14043,3746,1466,4,94.77
14044,708,1308,2,299.49
14045,3186,1759,4,309.65
14046,2486,1171,5,332.0
14047,8481,1725,3,89.0
14048,4120,1302,1,200.51
14049,2892,1595,1,433.16
14050,2913,873,4,217.38
14051,6257,897,3,101.68
14052,1061,1379,5,149.55
14053,3424,363,2,295.07
14054,2904,1919,4,106.56
14055,6199,942,4,202.33
14056,994,122,3,67.97
14057,1178,226,3,109.22
14058,2343,808,3,260.55
14059,3819,686,3,442.77
14060,2061,1283,5,209.86
14061,5565,182,5,354.71
14062,2393,31,3,316.56
14063,7372,885,3,97.06
14064,9500,259,3,317.8
14065,9936,655,3,103.04
14066,3110,549,2,67.7
14067,3879,373,5,160.85
14068,1785,1730,2,406.84
14069,5484,1111,4,114.05
14070,6390,809,1,169.89
14071,3929,1131,1,462.91
14072,1959,388,2,227.51
14073,7939,1318,1,368.24
14074,772,1108,2,137.32
14075,293,1642,2,448.03
14076,6601,32,1,321.05
14077,9387,51,5,353.32
14078,8761,830,3,165.39
14079,2907,1940,5,179.56
14080,8062,1948,1,124.28
14081,4723,551,4,385.3
14082,2772,1907,1,244.13
14083,962,69,1,107.84
14084,9859,1943,3,249.55
14085,4701,1386,2,382.96
14086,5708,1803,1,438.67
14087,7545,1231,5,274.14
14088,6877,787,3,267.71
14089,3002,964,2,88.1
14090,2642,1851,3,244.5
14091,9396,1241,1,447.22
14092,3504,1521,5,116.62
14093,5253,1469,4,93.54
14094,2724,173,4,290.34
14095,2469,1216,4,228.03
14096,6074,779,3,439.83
14097,1209,565,4,63.56
14098,1743,1628,1,116.21
14099,1785,1567,1,97.05
14100,1646,1278,3,484.25
14101,3424,1308,5,411.55
14102,3432,1283,1,303.3
14103,3026,1817,1,263.72
14104,9019,156,2,427.77
14105,782,218,2,146.68
14106,9960,1058,3,424.88
14107,3535,1439,5,322.77
14108,4754,337,1,69.84
14109,1600,578,4,64.5
14110,8455,493,1,281.43
14111,3114,1733,3,125.79
14112,1861,1563,4,433.72
14113,4638,978,3,237.12
14114,5857,788,5,100.66
14115,1845,1955,1,382.46
14116,3730,338,2,102.41
14117,7881,1022,3,359.28
14118,4930,1188,2,210.79
14119,745,347,4,386.83
14120,677,327,4,441.48
14121,923,1106,5,101.84
14122,3807,984,4,317.62
