delivery_id,order_id,partner_id,delivery_time,delivery_date
4508,2152,452,03:13:02,2023-12-08
4509,2635,309,06:36:01,2023-08-01
4510,9296,10,22:15:26,2024-05-17
4511,9094,216,11:38:06,2023-02-15
4512,198,213,09:01:37,2023-04-24
4513,1226,87,03:25:24,2023-08-30
4514,3377,158,00:01:35,2024-08-20
4515,6087,99,06:05:14,2023-01-10
4516,6273,231,05:09:29,2024-08-10
4517,6111,194,05:32:28,2024-04-27
4518,2994,446,14:25:42,2024-11-27
4519,1224,1,20:28:25,2023-06-08
4520,5986,399,04:37:07,2023-09-21
4521,950,139,11:07:34,2023-01-15
4522,5701,429,13:45:28,2023-02-25
4523,1531,267,16:51:11,2023-08-09
4524,4446,168,05:32:51,2023-01-19
4525,1042,11,13:15:47,2023-06-30
4526,4322,111,22:11:40,2023-09-17
4527,5227,43,21:02:24,2024-02-17
4528,9266,360,18:09:27,2024-06-23
4529,3682,279,14:25:28,2024-05-31
4530,4598,379,11:06:45,2023-01-05
4531,5811,489,06:23:55,2024-09-05
4532,9335,100,01:10:39,2024-09-23
4533,8271,116,15:00:38,2024-05-19
4534,9111,221,00:56:48,2023-04-25
4535,5330,26,14:44:04,2024-11-29
4536,3752,492,13:59:42,2023-04-19
4537,1693,356,09:48:03,2024-08-28
4538,4133,296,04:22:45,2023-11-23
4539,5224,218,13:29:29,2024-02-19
4540,3192,483,07:40:20,2024-06-01
4541,5989,342,00:15:18,2024-12-06
4542,7907,283,17:24:11,2024-08-12
4543,8612,331,22:56:42,2024-12-28
4544,8570,65,16:12:33,2024-08-18
4545,7672,276,04:25:47,2024-02-01
4546,5790,394,17:28:33,2024-06-11
4547,431,442,15:43:19,2024-10-03
4548,2972,58,01:02:27,2023-01-27
4549,9042,1,20:05:04,2023-09-22
4550,9816,482,01:22:14,2024-09-20
4551,6438,339,16:17:09,2023-12-16
4552,2261,49,12:33:26,2024-10-02
4553,2623,446,21:28:16,2023-01-28
4554,3204,340,16:57:50,2023-10-15
4555,2040,366,06:39:21,2023-09-22
4556,6020,320,10:25:00,2023-02-18
4557,3850,57,02:57:01,2023-08-15
4558,8965,157,00:54:42,2023-10-16
4559,2119,213,23:56:24,2023-11-08
4560,7781,355,04:00:11,2023-11-24
4561,8657,88,16:06:22,2023-02-12
4562,276,148,15:02:41,2024-06-07
4563,7442,50,03:55:02,2023-07-26
4564,64,199,23:58:17,2024-05-29
4565,3070,417,11:55:20,2024-12-03
4566,9492,311,09:38:49,2024-06-26
4567,2651,231,08:51:51,2023-05-31
4568,2295,293,00:56:13,2023-03-09
4569,6531,124,11:50:21,2023-03-30
4570,612,194,09:53:12,2024-09-06
4571,9065,452,04:55:16,2023-04-17
4572,5109,157,10:27:40,2024-01-21
4573,5453,119,01:52:35,2024-01-26
4574,8216,218,01:31:41,2024-03-30
4575,5675,72,06:54:27,2024-06-04
4576,215,115,12:48:45,2023-09-17
4577,4865,9,21:25:48,2024-11-10
4578,2446,429,14:33:58,2024-12-14
4579,2665,20,21:00:50,2024-05-23
4580,9458,256,23:00:53,2023-04-10
4581,9105,234,19:56:10,2024-01-01
4582,8357,146,11:23:31,2023-01-15
4583,1448,173,20:22:12,2024-11-11
4584,3609,458,15:29:16,2024-04-16
4585,3301,176,18:10:24,2023-04-02
4586,6150,475,18:34:02,2024-03-05
4587,7842,338,18:21:11,2024-01-09
4588,6111,134,16:38:23,2023-10-13
4589,8611,287,05:45:09,2024-10-09
4590,1394,402,09:56:58,2024-12-13
4591,1342,129,15:21:25,2024-10-17
4592,6859,277,06:16:41,2024-07-15
4593,1374,67,19:16:50,2024-02-11
4594,8961,211,08:23:56,2023-01-17
4595,4545,263,23:44:09,2024-04-30
4596,5817,442,01:15:30,2023-03-17
4597,9415,482,22:33:18,2024-05-28
4598,7058,139,13:16:45,2024-08-22
4599,4309,192,22:25:19,2024-10-03
4600,9215,141,18:10:30,2023-08-22
4601,9523,92,22:25:26,2023-06-20
4602,3566,477,16:17:44,2023-07-06
4603,3451,45,13:48:37,2023-02-17
4604,8673,494,23:41:51,2024-12-30
4605,5907,360,14:12:50,2024-08-13
4606,3582,50,10:14:43,2023-05-11
4607,8821,488,04:46:46,2024-09-29
4608,4555,168,09:43:53,2023-12-11
4609,465,496,09:10:50,2023-11-07
4610,872,37,04:51:13,2023-07-13
4611,8513,367,20:09:57,2024-06-01
4612,3788,309,23:15:23,2023-06-23
4613,9616,201,23:20:29,2024-01-17
4614,6327,377,12:40:50,2023-02-07
4615,1195,418,05:57:03,2023-08-23
4616,6568,1,04:05:06,2023-11-13
4617,3336,430,01:04:41,2024-12-21
4618,3370,138,14:55:05,2023-03-13
4619,5215,60,18:12:11,2023-05-01
4620,3146,380,08:24:10,2023-03-19
4621,8642,419,08:03:09,2023-02-24
4622,5740,11,04:35:05,2023-03-16
4623,9136,365,06:42:03,2024-12-23
4624,2933,469,22:44:05,2023-04-25
4625,353,40,13:24:18,2023-10-29
4626,8601,288,18:46:35,2024-12-15
4627,1844,424,10:04:45,2024-07-16
4628,5652,400,21:56:13,2024-06-05
4629,7935,220,00:27:56,2024-08-27
4630,607,132,09:36:40,2023-02-14
4631,3612,197,03:37:18,2024-01-17
4632,9146,456,05:43:13,2024-03-09
4633,6915,96,17:21:51,2023-04-20
4634,6918,461,17:27:53,2023-03-14
4635,6517,109,08:56:00,2023-01-18
4636,7172,445,06:11:32,2023-12-19
4637,5991,229,15:26:57,2024-04-05
4638,6722,17,05:51:38,2024-01-12
4639,1423,73,00:34:15,2023-03-30
4640,4631,313,23:29:59,2023-11-07
4641,4577,423,17:34:56,2023-03-08
4642,2029,107,04:41:17,2024-01-25
4643,3581,212,08:04:03,2023-02-23
4644,96,429,11:42:07,2024-11-28
4645,3808,141,14:44:49,2024-10-18
4646,7359,40,16:11:07,2024-02-19
4647,6407,201,08:43:14,2023-12-27
4648,2310,389,02:00:22,2023-03-07
4649,488,249,10:36:25,2024-04-23
4650,4478,37,04:54:21,2023-07-12
4651,1743,51,00:25:40,2024-04-07
4652,3282,357,16:05:01,2024-05-16
4653,1262,245,19:43:09,2023-09-05
4654,221,76,20:12:11,2023-10-22
4655,9326,306,02:35:00,2024-10-04
4656,7040,246,15:17:58,2024-06-17
4657,7293,348,03:57:31,2024-03-30
4658,1322,491,23:05:33,2023-11-03
4659,2624,98,09:58:33,2024-01-05
4660,4427,96,08:53:54,2024-12-30
4661,6920,350,15:29:00,2024-08-24
4662,3957,139,08:05:23,2023-09-17
4663,7308,350,23:34:06,2023-10-18
4664,9619,470,20:25:01,2023-12-24
4665,87,476,18:13:11,2023-03-23
4666,6695,250,16:51:45,2023-01-02
4667,5069,143,23:50:59,2024-07-31
4668,4759,473,12:46:25,2023-11-08
4669,3358,51,02:30:43,2024-11-28
4670,146,360,23:14:35,2024-09-28
4671,8243,356,08:43:34,2024-03-27
4672,1325,83,14:10:16,2023-03-02
4673,6481,306,10:11:59,2023-08-30
4674,4653,298,10:06:17,2023-06-25
4675,6344,22,07:37:05,2023-12-28
4676,97,444,19:28:53,2023-06-21
4677,111,391,19:15:22,2023-12-16
4678,5693,304,15:44:48,2023-02-05
4679,2821,77,03:00:26,2023-02-07
4680,9869,394,14:56:36,2024-12-16
4681,6413,200,10:02:12,2023-09-13
4682,3615,216,08:01:46,2024-01-17
4683,3350,273,05:45:20,2023-08-31
4684,7383,349,22:33:39,2024-08-19
4685,1280,154,15:07:33,2024-03-04
4686,7777,327,02:10:22,2023-07-01
4687,4355,303,08:50:14,2023-01-08
4688,5218,126,17:21:37,2024-10-30
4689,223,136,23:31:50,2023-10-22
4690,2471,375,13:59:05,2023-01-25
4691,5083,465,19:03:09,2024-04-10
4692,637,228,15:55:57,2024-03-28
4693,6280,97,22:31:40,2023-05-07
4694,5581,68,02:31:26,2024-02-13
4695,3501,500,05:41:26,2023-10-01
4696,1407,436,22:26:17,2024-05-15
4697,1883,90,12:47:04,2024-01-23
4698,521,387,03:39:23,2023-03-06
4699,2070,275,03:14:24,2024-02-03
4700,8591,453,21:27:52,2023-02-03
4701,6668,195,01:24:49,2023-06-08
4702,5895,320,05:54:37,2023-12-22
4703,8309,66,12:24:43,2024-06-30
4704,8242,5,07:37:58,2024-01-26
4705,5760,99,16:47:42,2024-12-14
4706,5808,301,06:44:19,2023-10-18
4707,2259,257,19:54:00,2024-08-10
4708,5212,199,08:30:52,2024-08-01
4709,3202,134,15:49:53,2024-09-08
4710,3243,256,07:37:35,2023-07-31
4711,6197,489,13:21:20,2023-09-05
4712,317,207,04:30:35,2024-11-20
4713,8681,191,01:26:25,2023-08-17
4714,7423,357,23:24:10,2023-02-07
4715,1101,95,17:12:33,2023-09-02
4716,3064,403,03:51:20,2023-04-11
4717,101,444,09:11:23,2024-07-13
4718,792,421,21:10:38,2023-12-26
4719,4373,422,16:15:06,2024-10-24
4720,1976,85,23:01:19,2023-02-14
4721,7269,78,01:50:18,2024-10-28
4722,5747,373,16:39:23,2024-11-10
4723,941,195,23:13:07,2023-05-10
4724,8870,198,22:14:23,2024-09-10
4725,8640,292,03:44:15,2023-12-19
4726,518,166,09:56:32,2023-05-13
4727,2316,196,14:20:21,2024-06-08
4728,9140,288,01:45:29,2024-01-29
4729,1722,293,21:14:19,2023-03-03
4730,9961,2,06:18:31,2024-09-26
4731,4426,120,11:32:38,2024-02-01
4732,4843,490,22:54:08,2024-12-22
4733,719,30,10:29:18,2023-04-06
4734,2274,40,12:52:31,2023-04-20
4735,629,436,08:14:00,2023-07-26
4736,3369,214,01:20:11,2023-05-14
4737,9365,100,17:54:31,2023-06-10
4738,9937,461,16:59:40,2023-01-12
4739,6113,394,13:44:05,2024-07-18
4740,2897,312,06:12:21,2023-12-24
4741,6565,210,22:27:15,2023-12-09
4742,5340,491,11:00:17,2024-05-07
4743,9150,82,15:06:00,2023-03-12
4744,6539,138,12:13:32,2024-05-19
4745,5965,399,14:14:49,2024-07-06
4746,2688,43,08:28:55,2024-01-12
4747,6325,185,06:16:30,2024-04-24
4748,7098,472,23:01:03,2023-04-09
4749,929,435,20:16:22,2024-05-13
4750,5259,375,15:10:53,2023-02-09
4751,7918,131,19:54:59,2024-12-06
4752,8801,20,11:20:41,2024-01-18
4753,2263,234,16:45:21,2023-12-14
4754,3359,336,09:15:10,2024-12-23
4755,2372,432,06:58:47,2023-05-10
4756,2672,401,15:12:03,2023-11-25
4757,2253,206,04:48:13,2024-11-04
4758,9836,71,05:06:03,2024-04-30
4759,997,41,04:05:46,2023-07-21
4760,6784,496,01:07:49,2023-10-12
4761,6160,105,02:07:20,2023-08-02
4762,8632,322,05:32:51,2023-02-06
4763,2605,41,22:29:11,2024-01-17
4764,4890,156,17:26:15,2024-11-13
4765,5661,345,01:53:30,2023-11-12
4766,2756,38,22:02:18,2024-01-03
4767,5807,100,03:20:23,2023-11-24
4768,793,182,05:40:56,2023-08-22
4769,2172,500,15:34:56,2023-10-26
4770,7771,258,18:20:01,2023-05-01
4771,6257,197,03:43:01,2023-12-09
4772,1343,478,09:26:46,2023-06-14
4773,4150,40,10:32:14,2024-05-17
4774,4087,454,12:36:41,2023-02-02
4775,5431,135,00:19:05,2023-10-31
4776,9155,130,07:44:29,2023-05-30
4777,5727,4,10:01:31,2024-01-21
4778,8364,239,07:55:54,2024-05-13
4779,3416,283,23:36:47,2024-09-26
4780,9550,364,14:17:30,2024-09-20
4781,1954,185,13:13:58,2024-03-16
4782,1228,351,22:31:43,2023-02-15
4783,2164,289,16:58:02,2023-01-11
4784,4733,468,21:30:43,2024-01-16
4785,5641,330,01:43:18,2023-02-07
4786,2984,487,18:53:48,2024-05-07
4787,6289,377,16:12:10,2024-08-26
4788,7783,235,07:23:02,2024-07-10
4789,4484,102,11:13:47,2023-01-12
4790,5480,280,13:03:59,2024-08-09
4791,5120,407,11:31:18,2024-08-16
4792,3233,202,09:37:31,2024-02-05
4793,8901,495,04:56:37,2024-10-09
4794,1178,269,20:06:53,2024-05-28
4795,7496,369,02:47:12,2023-05-22
4796,7056,383,14:42:21,2023-05-12
4797,8723,370,04:27:27,2024-07-19
4798,4393,132,10:08:17,2024-08-27
4799,4696,306,01:55:52,2023-03-21
4800,2211,381,11:34:55,2023-05-24
4801,1015,40,20:38:26,2023-12-25
4802,6724,144,12:35:20,2024-11-02
4803,9771,80,20:15:12,2023-09-01
4804,4874,38,00:33:15,2023-06-03
4805,1308,113,00:16:41,2024-04-25
4806,8497,212,23:17:57,2024-10-17
4807,6380,33,04:12:17,2023-08-22
4808,8709,108,19:27:14,2023-10-21
4809,8483,178,18:23:19,2023-05-03
4810,6271,75,12:10:34,2024-01-16
4811,4311,326,23:08:28,2024-12-24
4812,9441,109,03:06:56,2023-04-02
4813,1760,256,00:19:31,2023-06-02
4814,213,145,06:59:41,2024-03-06
4815,8403,253,22:49:51,2024-11-09
4816,2875,364,21:42:26,2023-10-28
4817,4828,383,22:58:34,2024-06-26
4818,1138,12,16:06:15,2024-05-19
4819,4654,72,15:39:51,2024-01-20
4820,6935,229,16:31:28,2023-06-04
4821,1992,28,04:22:29,2023-07-17
4822,7785,10,23:47:35,2023-07-24
4823,5121,351,21:20:34,2023-01-18
4824,3964,387,02:18:41,2024-02-26
4825,2871,374,12:09:17,2024-03-12
4826,1275,20,19:04:27,2023-01-20
4827,7380,117,21:02:23,2024-08-06
4828,9299,136,23:57:03,2023-07-21
4829,2643,102,12:18:47,2023-11-05
4830,3402,24,12:27:08,2023-06-01
4831,9220,169,12:41:25,2023-08-25
4832,889,467,08:26:22,2024-09-03
4833,4838,284,02:47:56,2024-08-17
4834,2718,406,14:25:35,2024-11-16
4835,6647,363,22:10:56,2023-10-18
4836,8364,196,05:54:21,2023-04-02
4837,8406,173,05:12:21,2024-11-17
4838,8613,229,02:46:05,2024-06-21
4839,60,445,20:57:25,2024-07-10
4840,2276,481,13:58:23,2023-09-19
4841,9993,205,05:21:21,2024-07-01
4842,2290,192,21:29:07,2023-02-03
4843,4093,83,18:20:06,2024-08-23
4844,5371,336,08:37:50,2023-08-13
4845,1763,468,17:04:19,2023-01-25
4846,3686,239,02:58:18,2023-11-24
4847,6611,359,07:54:13,2024-09-30
4848,9430,116,11:15:08,2024-08-25
4849,9632,172,04:01:27,2024-09-18
4850,6585,390,23:40:30,2024-01-01
4851,2650,261,09:47:35,2024-10-06
4852,9150,445,22:38:43,2023-04-24
4853,9361,266,10:55:04,2023-12-21
4854,4524,213,22:07:54,2023-08-27
4855,6554,387,19:25:27,2024-12-01
4856,4250,57,07:17:00,2023-10-02
4857,5882,324,02:59:33,2023-01-29
4858,7440,118,07:18:11,2024-07-19
4859,4469,161,17:55:17,2023-09-02
4860,7194,48,08:48:18,2024-01-25
4861,7047,133,06:35:00,2023-12-23
4862,642,243,16:13:25,2023-09-19
4863,9920,244,01:42:26,2024-05-06
4864,7617,428,18:12:49,2023-10-13
4865,64,188,12:56:14,2023-04-26
4866,6207,130,00:07:44,2023-09-19
4867,6869,137,23:50:06,2023-11-23
4868,9275,292,03:59:31,2024-01-08
4869,1251,424,15:19:19,2023-11-25
4870,1541,149,02:16:57,2023-12-24
4871,135,135,10:22:39,2023-01-27
4872,5498,26,22:25:29,2023-02-08
4873,1521,264,14:04:39,2023-09-13
4874,1892,278,00:58:38,2024-11-22
4875,8695,377,10:32:35,2023-01-12
4876,3119,329,21:31:42,2024-05-01
4877,4046,234,20:29:50,2024-10-27
4878,4875,27,08:44:55,2023-05-20
4879,1190,88,17:55:34,2024-01-21
4880,5330,161,04:28:13,2023-09-25
4881,7796,182,07:26:07,2024-06-29
4882,2421,56,08:36:07,2024-12-10
4883,4485,191,17:42:02,2023-05-11
4884,4426,132,21:33:43,2023-10-23
4885,1597,170,13:54:20,2023-09-30
4886,2927,161,19:26:10,2023-06-24
4887,9578,489,02:19:24,2024-01-29
4888,1159,432,12:44:45,2023-04-27
4889,5868,284,09:57:29,2023-05-07
4890,5531,26,00:59:18,2024-02-25
4891,3083,204,09:00:38,2024-04-24
4892,220,160,14:34:08,2024-10-14
4893,5907,313,09:44:11,2023-04-08
4894,510,190,22:34:13,2023-03-27
4895,9352,364,06:59:35,2024-12-26
4896,7667,209,20:45:25,2023-08-20
4897,1459,45,16:57:41,2024-04-20
4898,4352,488,13:53:00,2023-05-26
4899,5267,459,20:05:00,2024-07-03
4900,7366,412,14:28:50,2023-03-02
4901,8263,446,08:30:31,2023-07-20
4902,327,126,13:15:30,2024-05-12
4903,1695,335,20:33:20,2023-09-05
4904,2412,106,18:30:59,2024-12-30
4905,5580,310,06:54:25,2024-06-04
4906,2816,135,12:43:45,2023-07-09
4907,4996,148,05:47:34,2024-05-24
4908,4213,176,06:31:37,2024-07-11
4909,7927,193,11:28:00,2024-10-16
4910,8970,489,00:08:59,2024-02-08
4911,630,96,12:10:29,2024-09-25
4912,9318,1,13:11:20,2024-01-28
4913,8664,41,13:42:46,2024-11-04
4914,3312,475,12:11:04,2024-05-17
4915,3988,72,19:01:31,2023-12-10
4916,7369,251,04:47:42,2024-09-21
4917,6461,401,18:59:55,2024-08-15
4918,6944,471,03:12:24,2023-11-02
4919,6583,217,22:05:38,2024-12-25
4920,8034,7,04:59:10,2024-02-26
4921,8025,127,17:50:09,2023-09-11
4922,9387,177,14:39:19,2023-02-05
4923,6847,457,23:37:59,2023-05-18
4924,9907,272,09:57:38,2024-08-28
4925,2385,393,17:24:10,2023-01-25
4926,724,285,21:24:15,2024-06-04
4927,8192,399,12:17:36,2023-03-10
4928,9164,209,12:28:29,2023-07-05
4929,1218,362,19:20:51,2024-08-07
4930,4860,441,00:44:53,2023-09-24
4931,8457,15,06:26:35,2023-10-07
4932,1095,126,22:24:10,2024-02-09
4933,6234,304,14:01:45,2023-01-27
4934,3845,442,18:49:10,2024-05-11
4935,7794,374,18:59:24,2023-04-17
4936,8723,131,07:14:13,2024-07-16
4937,2539,107,00:10:26,2023-03-05
4938,7881,205,03:05:20,2024-07-14
4939,8887,432,07:40:16,2023-06-21
4940,5532,413,11:30:15,2024-01-17
4941,9135,99,16:34:10,2023-09-15
4942,6020,273,02:11:06,2024-08-10
4943,7668,447,06:59:14,2023-11-20
4944,8130,173,03:10:27,2023-02-28
4945,9531,391,22:59:43,2024-03-22
4946,5693,219,23:13:36,2024-07-23
4947,481,170,21:39:50,2024-12-19
4948,2813,455,00:24:28,2023-07-01
4949,195,90,00:49:28,2023-10-16
4950,1146,135,18:58:52,2023-07-21
4951,3210,461,02:19:08,2024-03-04
4952,8505,118,17:03:16,2024-01-15
4953,6904,439,12:28:06,2023-12-15
4954,5836,205,18:01:13,2023-04-19
4955,7997,70,08:09:10,2024-08-03
4956,1446,500,03:08:43,2024-08-02
4957,7471,363,07:30:13,2024-08-06
4958,6565,216,08:29:03,2024-10-03
4959,5570,331,17:05:25,2024-01-05
4960,8046,370,02:48:27,2024-02-18
4961,3637,379,14:31:00,2024-01-27
4962,3834,81,11:21:18,2024-10-22
4963,4475,114,03:47:06,2023-09-25
4964,3844,36,00:18:44,2024-06-14
4965,3720,227,05:28:37,2023-04-23
4966,2526,166,00:10:22,2023-03-29
4967,536,394,12:35:35,2023-02-23
4968,4425,277,10:19:26,2023-08-23
4969,9176,39,02:42:13,2024-09-11
4970,8582,205,11:28:57,2024-07-27
4971,2494,295,07:52:11,2024-04-24
4972,6761,390,03:23:54,2023-03-11
4973,9332,194,19:14:48,2023-05-20
4974,5562,346,06:59:18,2023-04-18
4975,2401,349,07:24:05,2024-10-03
4976,6021,485,03:18:03,2023-01-16
4977,565,321,09:49:34,2024-11-25
4978,2693,481,20:06:08,2023-11-08
4979,6638,310,01:13:52,2024-06-08
4980,5767,339,06:27:40,2023-05-23
4981,8090,484,06:21:19,2024-04-14
4982,362,105,17:40:45,2023-12-18
4983,29,58,08:24:36,2024-08-16
4984,4777,312,01:19:30,2023-06-16
4985,4757,94,09:39:18,2024-05-25
4986,9346,403,02:31:55,2023-01-30
4987,3647,166,10:04:15,2023-04-08
4988,2065,434,10:19:03,2024-01-22
4989,1415,308,07:28:04,2024-03-31
4990,4742,313,23:32:35,2023-01-09
4991,9794,399,02:47:32,2023-02-21
4992,9772,174,23:32:14,2024-09-04
4993,9308,178,07:26:58,2023-01-18
4994,8883,132,03:41:26,2023-01-27
4995,1804,316,15:22:38,2023-10-09
4996,7557,18,02:37:11,2023-07-17
4997,2277,456,21:21:41,2024-02-07
4998,46,490,06:19:55,2023-01-11
4999,5221,17,02:34:03,2024-09-16
5000,3238,30,23:53:35,2024-07-04
5001,9869,312,17:31:57,2024-07-11
5002,7129,41,00:24:26,2023-12-04
5003,5139,208,04:11:26,2023-12-07
5004,644,68,09:53:31,2023-09-02
5005,479,9,04:26:51,2023-10-23
5006,509,59,10:48:10,2023-07-31
5007,5154,252,02:33:30,2023-11-14
5008,9869,242,13:06:59,2024-10-01
5009,7484,111,19:23:27,2024-10-12
5010,7182,49,23:52:09,2023-06-12
5011,3439,381,22:01:21,2024-01-07
5012,6253,303,14:46:44,2023-07-18
5013,9874,292,17:14:35,2024-04-22
5014,2801,310,09:24:07,2023-11-16
5015,8697,155,08:15:22,2024-12-27
5016,569,485,10:31:44,2024-01-05
5017,5259,220,19:41:00,2024-10-30
5018,959,395,14:02:24,2024-12-02
5019,1114,346,06:12:36,2023-08-02
5020,4590,491,11:19:47,2024-10-11
5021,40,285,12:18:49,2023-09-05
5022,2821,182,06:40:15,2023-09-19
5023,2743,463,14:10:17,2024-12-18
5024,5643,449,17:07:13,2024-03-31
5025,8837,309,01:59:49,2023-08-25
5026,2632,1,03:22:35,2024-12-23
5027,1404,484,06:41:07,2023-08-14
5028,4271,276,07:52:59,2023-08-06
5029,4886,47,02:32:03,2023-05-26
5030,4062,165,08:15:56,2023-03-18
5031,717,203,03:51:44,2024-08-04
5032,7463,435,01:53:12,2024-09-24
5033,6215,199,01:27:26,2024-12-13
5034,3730,170,04:10:41,2024-11-25
5035,6513,460,06:14:13,2023-03-17
5036,2955,116,13:39:55,2023-12-27
5037,5134,401,03:38:43,2024-11-04
5038,1436,278,18:45:02,2024-09-06
5039,2160,119,08:15:27,2023-10-03
5040,2659,10,10:10:39,2023-11-24
5041,8469,268,11:08:53,2023-11-12
5042,4056,19,07:51:17,2024-03-06
5043,9183,233,12:41:50,2024-01-28
5044,2232,280,11:13:06,2023-01-14
5045,9269,69,16:21:39,2023-08-03
5046,9624,32,11:09:09,2024-12-18
5047,1288,19,23:19:22,2024-01-15
5048,1415,87,10:57:23,2024-12-10
5049,563,62,23:25:48,2024-11-19
5050,6004,146,16:28:12,2023-12-08
5051,5326,363,21:08:13,2024-05-27
5052,3979,188,11:55:00,2024-11-29
5053,5250,159,19:34:31,2024-11-25
5054,3695,191,07:47:55,2023-08-17
5055,3402,254,02:42:03,2024-07-31
5056,5969,380,03:43:31,2023-09-30
5057,6951,149,01:32:27,2023-03-01
5058,7038,295,17:18:56,2023-02-12
5059,4006,61,11:38:45,2023-01-28
5060,2081,354,22:44:28,2024-10-06
5061,3382,352,06:23:03,2023-08-17
5062,6860,147,23:24:23,2024-09-06
5063,4826,273,05:38:46,2023-07-14
5064,2624,143,20:22:22,2023-06-01
5065,3000,150,16:56:30,2023-12-23
5066,3843,403,15:22:47,2023-07-04
5067,7764,137,11:36:01,2023-08-23
5068,5245,439,23:01:43,2024-04-06
5069,5533,8,11:02:35,2023-11-02
5070,1151,52,16:33:30,2024-05-27
5071,2984,500,06:54:28,2024-06-07
5072,6494,364,07:50:11,2023-12-07
5073,2324,10,22:41:49,2024-03-13
5074,9053,268,04:11:02,2024-05-08
5075,7451,34,22:51:31,2024-12-01
5076,4214,467,15:36:59,2024-05-12
5077,8628,498,01:15:55,2024-09-23
5078,9631,427,23:30:08,2023-11-17
5079,8515,402,01:21:54,2024-06-04
5080,664,326,17:18:26,2023-11-29
5081,8142,489,21:32:34,2023-09-09
5082,6208,37,13:56:46,2024-07-24
5083,2855,448,02:06:13,2024-10-31
5084,1459,198,14:38:26,2024-07-24
5085,1535,206,01:21:02,2024-07-30
5086,6641,133,10:21:43,2023-11-06
5087,7648,384,02:00:45,2023-11-22
5088,1350,255,17:53:03,2023-10-30
5089,3217,248,17:36:40,2023-11-01
5090,5274,243,01:53:27,2024-09-09
5091,5385,6,21:24:28,2023-05-10
5092,4178,348,14:19:37,2024-08-31
5093,3417,173,22:51:56,2023-05-07
5094,6796,463,04:53:32,2024-05-14
5095,5377,485,08:15:40,2024-09-02
5096,8508,151,02:55:29,2024-04-18
5097,3380,146,08:41:57,2023-01-25
5098,4011,448,17:09:08,2024-08-15
5099,9086,199,11:02:33,2023-11-24
5100,1874,475,17:48:47,2023-12-16
5101,2358,429,05:02:30,2024-05-24
5102,9871,142,13:04:29,2023-05-23
5103,1676,310,05:43:02,2024-08-18
5104,8094,324,16:37:16,2024-02-04
5105,1383,310,00:17:09,2023-04-01
5106,7380,365,21:07:15,2024-05-02
5107,4269,46,22:47:55,2024-02-20
5108,8430,176,05:23:41,2024-04-09
5109,6610,103,13:28:08,2024-02-02
5110,6312,429,11:41:24,2024-07-10
5111,6193,233,09:53:40,2023-01-06
5112,4890,35,22:36:01,2024-09-13
5113,2164,395,10:22:33,2024-04-03
5114,1006,305,03:46:00,2024-12-05
5115,2432,306,07:07:39,2024-03-13
5116,1774,80,03:39:36,2024-01-31
5117,6800,27,16:01:30,2024-09-07
5118,154,260,06:59:11,2024-11-21
5119,5534,437,04:55:55,2023-02-08
5120,6110,338,16:45:38,2023-01-17
5121,9721,220,20:01:24,2024-05-13
5122,352,399,06:41:54,2023-06-29
5123,3875,39,06:05:48,2023-07-23
5124,348,437,03:05:47,2024-06-29
5125,9366,484,14:09:00,2024-04-22
5126,5100,209,10:19:18,2024-01-19
5127,255,411,10:00:41,2024-05-05
5128,6295,154,01:55:02,2024-12-02
5129,8191,53,13:26:02,2023-08-31
5130,2527,248,15:38:39,2024-07-06
5131,1986,330,06:58:47,2023-12-17
5132,6123,487,20:06:21,2024-04-20
5133,3624,154,08:11:05,2023-07-31
5134,272,361,11:40:14,2024-02-26
5135,2671,110,02:19:02,2023-05-11
5136,7784,426,15:07:24,2024-04-25
5137,8267,265,01:28:45,2024-03-21
5138,4101,422,21:19:49,2023-05-04
5139,547,194,12:39:57,2024-02-04
5140,8608,76,13:28:26,2023-08-03
5141,7684,342,18:43:28,2023-11-20
5142,6010,361,11:45:09,2023-04-23
5143,241,489,11:47:48,2024-03-02
5144,3076,319,04:04:41,2024-01-23
5145,2133,198,22:02:42,2023-12-29
5146,1521,10,19:07:47,2023-01-28
5147,6009,350,05:32:47,2023-10-20
5148,2716,362,16:58:20,2023-09-25
5149,7369,344,11:11:19,2024-07-29
5150,3467,68,17:38:38,2024-06-02
5151,1661,418,06:08:10,2023-05-09
5152,9935,370,03:38:10,2024-08-11
5153,5287,437,18:21:04,2023-03-05
5154,4597,143,16:03:29,2024-03-14
5155,3668,406,23:07:33,2023-01-04
5156,9237,235,15:09:06,2023-06-21
5157,5909,331,18:53:39,2023-05-23
5158,4177,21,18:55:33,2024-03-11
5159,5317,63,15:40:44,2023-03-14
5160,6930,263,00:15:45,2024-06-25
5161,748,482,19:59:03,2024-07-13
5162,511,369,09:56:54,2024-07-22
5163,8629,459,09:39:11,2024-08-23
5164,474,402,09:25:08,2024-11-04
5165,1138,192,09:55:48,2023-04-20
5166,8801,140,05:20:42,2023-08-14
5167,8411,199,12:59:18,2023-02-14
5168,7658,287,18:33:14,2023-01-21
5169,4515,199,04:11:56,2023-12-27
5170,2661,431,19:08:05,2024-06-12
5171,2789,23,16:47:30,2023-11-20
5172,6974,391,07:20:15,2024-11-20
5173,1122,114,12:40:15,2024-12-31
5174,6523,188,15:17:05,2024-04-11
5175,4662,387,18:40:38,2024-03-03
