item_id,restaurant_id,item_name,category,price
1762,71,partner,Desserts,141.93
1763,271,employee,Starters,162.97
1764,133,difficult,Beverages,461.42
1765,455,station,Desserts,486.11
1766,215,throw,Main Course,352.06
1767,27,drug,Main Course,480.3
1768,496,wind,Desserts,219.56
1769,341,attention,Starters,443.87
1770,264,should,Starters,163.6
1771,163,shoulder,Beverages,136.67
1772,191,clearly,Main Course,447.83
1773,205,idea,Beverages,472.4
1774,313,eight,Main Course,186.23
1775,95,society,Desserts,284.05
1776,452,box,Starters,161.03
1777,131,policy,Beverages,132.66
1778,205,hotel,Beverages,434.73
1779,443,without,Desserts,64.85
1780,335,simply,Starters,352.81
1781,127,story,Desserts,195.83
1782,62,even,Main Course,313.27
1783,410,edge,Beverages,67.37
1784,98,any,Beverages,69.53
1785,303,politics,Beverages,269.28
1786,363,small,Main Course,100.33
1787,493,assume,Main Course,184.81
1788,96,high,Desserts,326.76
1789,481,officer,Desserts,135.05
1790,143,fine,Starters,386.37
1791,347,cultural,Beverages,403.97
1792,473,defense,Beverages,373.58
1793,150,area,Beverages,317.52
1794,300,relationship,Beverages,252.93
1795,226,authority,Starters,477.35
1796,385,really,Main Course,472.65
1797,204,country,Starters,327.91
1798,279,make,Starters,278.79
1799,49,something,Beverages,353.96
1800,227,product,Starters,303.34
1801,205,report,Desserts,322.21
1802,107,base,Starters,427.76
1803,496,table,Starters,118.95
1804,198,attention,Desserts,163.96
1805,376,suggest,Desserts,342.04
1806,349,hundred,Main Course,431.51
1807,382,car,Beverages,224.97
1808,21,bill,Main Course,129.89
1809,20,air,Starters,165.89
1810,100,factor,Desserts,262.85
1811,197,against,Main Course,387.81
1812,346,young,Main Course,457.19
1813,10,after,Starters,306.53
1814,359,painting,Starters,95.85
1815,375,firm,Beverages,169.19
1816,288,radio,Main Course,496.32
1817,228,by,Main Course,449.05
1818,188,whole,Starters,181.41
1819,211,skill,Starters,173.86
1820,214,despite,Desserts,263.16
1821,339,program,Desserts,289.4
1822,218,rule,Beverages,135.2
1823,91,information,Beverages,401.3
1824,20,especially,Beverages,310.03
1825,151,prevent,Beverages,96.85
1826,191,above,Beverages,60.87
1827,113,only,Beverages,318.24
1828,412,lose,Desserts,266.41
1829,259,need,Starters,92.63
1830,267,strong,Starters,111.81
1831,169,tree,Beverages,339.41
1832,325,decide,Desserts,359.94
1833,54,rich,Starters,130.78
1834,78,each,Desserts,376.7
1835,256,example,Starters,284.81
1836,319,seek,Beverages,101.55
1837,296,statement,Desserts,252.07
1838,46,challenge,Main Course,168.16
1839,368,check,Starters,376.23
1840,356,surface,Desserts,472.02
1841,59,then,Beverages,439.65
1842,496,day,Starters,193.66
1843,87,hear,Main Course,141.71
1844,59,financial,Desserts,331.76
1845,63,or,Main Course,464.26
1846,68,idea,Beverages,384.69
1847,27,land,Beverages,50.08
1848,239,easy,Desserts,300.6
1849,218,black,Main Course,253.39
1850,365,manage,Desserts,420.33
1851,284,popular,Starters,482.25
1852,207,lay,Desserts,469.68
1853,81,social,Starters,356.32
1854,159,support,Desserts,336.74
1855,99,growth,Starters,186.97
1856,165,research,Starters,339.53
1857,316,prepare,Desserts,153.96
1858,210,interest,Starters,176.06
1859,214,peace,Starters,50.7
1860,232,our,Starters,433.47
1861,465,loss,Main Course,433.3
1862,11,party,Main Course,162.01
1863,410,keep,Desserts,76.03
1864,359,evening,Desserts,272.85
1865,466,west,Main Course,81.31
1866,334,couple,Beverages,193.09
1867,392,investment,Main Course,340.81
1868,93,director,Starters,57.58
1869,160,table,Starters,230.16
1870,137,history,Main Course,353.71
1871,255,include,Main Course,306.33
1872,346,notice,Main Course,472.51
1873,162,win,Main Course,428.72
1874,349,sometimes,Main Course,458.77
1875,6,carry,Desserts,255.47
1876,73,voice,Main Course,472.84
1877,439,mean,Starters,291.24
1878,480,direction,Main Course,163.74
1879,313,important,Beverages,199.8
1880,481,growth,Starters,109.76
1881,392,this,Beverages,390.97
1882,87,hotel,Main Course,197.17
1883,6,rate,Starters,421.28
1884,2,listen,Desserts,363.55
1885,442,learn,Starters,165.2
1886,381,respond,Beverages,341.95
1887,245,religious,Beverages,253.14
1888,374,daughter,Desserts,302.82
1889,340,create,Desserts,241.55
1890,225,management,Starters,341.83
1891,13,list,Main Course,92.19
1892,281,tax,Beverages,395.97
1893,130,financial,Starters,209.43
1894,83,purpose,Main Course,251.92
1895,451,Democrat,Beverages,338.02
1896,484,of,Desserts,246.07
1897,333,author,Starters,167.18
1898,185,yard,Starters,457.14
1899,46,industry,Main Course,130.76
1900,256,situation,Beverages,54.81
1901,420,find,Starters,210.36
1902,110,good,Desserts,477.65
1903,490,government,Desserts,208.83
1904,296,agent,Beverages,310.01
1905,376,charge,Main Course,360.63
1906,144,able,Starters,335.75
1907,245,door,Beverages,290.88
1908,9,Mrs,Beverages,118.53
1909,102,wait,Beverages,50.07
1910,430,employee,Desserts,53.09
1911,83,writer,Desserts,470.01
1912,229,child,Main Course,327.42
1913,160,or,Main Course,65.69
1914,44,too,Main Course,132.75
1915,152,red,Desserts,435.06
1916,147,wear,Desserts,496.07
1917,330,research,Starters,242.77
1918,298,finish,Main Course,415.26
1919,481,color,Beverages,284.09
1920,83,hope,Desserts,163.3
1921,191,care,Starters,396.75
1922,98,picture,Starters,188.27
1923,393,actually,Desserts,213.56
1924,304,catch,Starters,237.27
1925,203,manage,Beverages,296.62
1926,49,ever,Beverages,257.55
1927,219,push,Beverages,99.27
1928,245,capital,Beverages,97.56
1929,88,such,Beverages,85.36
1930,246,coach,Starters,417.47
1931,223,anything,Main Course,201.5
1932,55,already,Beverages,116.33
1933,493,investment,Starters,399.43
1934,334,rather,Starters,298.79
1935,40,available,Desserts,383.94
1936,50,white,Main Course,495.0
1937,45,skill,Starters,200.48
1938,388,us,Starters,90.05
1939,195,court,Beverages,263.21
1940,199,arm,Beverages,288.69
1941,260,place,Desserts,151.12
1942,378,really,Main Course,170.77
1943,355,will,Desserts,110.19
1944,338,sister,Desserts,240.35
1945,25,enter,Main Course,158.08
1946,341,reach,Desserts,151.7
1947,57,item,Main Course,232.31
1948,169,win,Starters,293.85
1949,454,if,Beverages,459.37
1950,368,perhaps,Beverages,367.93
1951,228,left,Beverages,122.73
1952,172,offer,Beverages,231.36
1953,101,try,Desserts,200.04
1954,382,study,Desserts,108.69
1955,364,side,Starters,53.41
1956,153,suggest,Beverages,298.65
1957,487,whole,Main Course,79.6
1958,396,cover,Main Course,285.06
1959,122,will,Main Course,263.86
1960,363,enough,Desserts,433.2
1961,258,believe,Main Course,204.15
1962,98,art,Beverages,415.24
1963,500,set,Main Course,219.68
1964,68,send,Starters,412.05
1965,300,leave,Desserts,374.23
1966,397,remember,Starters,268.54
1967,442,surface,Main Course,271.37
1968,129,trial,Main Course,372.23
1969,64,beautiful,Main Course,128.77
1970,388,no,Desserts,455.46
1971,58,my,Main Course,403.15
1972,454,financial,Starters,155.4
1973,48,customer,Beverages,402.34
1974,327,nothing,Desserts,165.64
1975,164,assume,Starters,60.83
1976,73,section,Main Course,326.32
1977,210,meeting,Desserts,276.07
1978,192,adult,Main Course,83.45
1979,125,take,Desserts,220.13
1980,375,well,Beverages,382.88
1981,323,cold,Starters,465.56
1982,308,couple,Beverages,103.55
1983,341,on,Desserts,50.1
1984,218,respond,Starters,296.11
1985,49,style,Desserts,169.3
1986,242,north,Starters,169.65
1987,1,sense,Main Course,328.36
1988,49,treat,Beverages,284.2
1989,163,meeting,Beverages,116.4
1990,446,building,Beverages,402.93
1991,355,charge,Beverages,206.26
1992,485,appear,Beverages,482.9
1993,191,keep,Desserts,241.08
1994,220,those,Main Course,242.88
1995,305,prepare,Beverages,409.94
1996,180,peace,Starters,57.26
1997,166,always,Desserts,131.36
1998,175,fast,Beverages,170.94
1999,181,right,Main Course,411.09
2000,227,possible,Beverages,370.56
